FOODID;EUFDNAME;BESTLOC;ACQTYPE;METHTYPE
31233;ENERC;426,73;S;S
31233;CHOAVL;14,13;F;E
31233;FAT;0,4;F;E
31233;PROT;7,56;F;E
31233;FIBC;5,4;F;E
31233;STARCH;12,32;S;S
31233;SUGAR;1,81;F;E
31233;RIBF;0,088;F;E
31233;THIA;0,096;F;E
31233;VITC;0,3;F;E
31233;VITA;1;F;E
31233;VITD;0;S;U
31233;VITE;0,02;F;E
31233;CA;36;F;E
31233;FE;1,49;F;E
31233;NA;236;F;E
31233;FACIDCTG;0,3222;S;T
31233;FAPU;0,163;F;E
31233;FAMCIS;0,079;F;E
31233;FASAT;0,066;F;E
31246;ENERC;179,98;S;S
31246;CHOAVL;3,472;S;R
31246;FAT;1,541;S;R
31246;PROT;3,12;S;R
31246;FIBC;1,362;S;R
31246;STARCH;1,29;S;R
31246;SUGAR;1,702;S;R
31246;RIBF;0,24;L;P
31246;THIA;0,0954;S;R
31246;VITC;0;S;R
31246;VITA;0,17;S;R
31246;VITD;0;S;R
31246;VITE;0,074;S;R
31246;CA;120;L;P
31246;FE;0,732;S;R
31246;NA;21,09;S;R
31246;FACIDCTG;1,196;S;R
31246;FAPU;0,798;S;R
31246;FAMCIS;0,0989;S;R
31246;FASAT;0,2377;S;R
31247;ENERC;165,94;S;S
31247;CHOAVL;1,580;S;R
31247;FAT;1,770;S;R
31247;PROT;3,59;S;R
31247;FIBC;1,570;S;R
31247;STARCH;0,48;S;R
31247;SUGAR;0,550;S;R
31247;RIBF;0,031;S;R
31247;THIA;0,1100;S;R
31247;VITC;0;S;R
31247;VITA;0,20;S;R
31247;VITD;0;S;R
31247;VITE;0,085;S;R
31247;CA;19,00;S;R
31247;FE;0,840;S;R
31247;NA;1,40;S;R
31247;FACIDCTG;1,379;S;R
31247;FAPU;0,920;S;R
31247;FAMCIS;0,1140;S;R
31247;FASAT;0,2740;S;R
31248;ENERC;302,24;S;S
31248;CHOAVL;11,474;S;R
31248;FAT;1,427;S;R
31248;PROT;2,54;S;R
31248;FIBC;1,400;S;R
31248;STARCH;2,17;S;R
31248;SUGAR;8,952;S;R
31248;RIBF;0,24;L;P
31248;THIA;0,0705;S;R
31248;VITC;0;S;R
31248;VITA;0,13;S;R
31248;VITD;0;S;R
31248;VITE;0,056;S;R
31248;CA;120;L;P
31248;FE;0,687;S;R
31248;NA;48,14;S;R
31248;FACIDCTG;1,101;S;R
31248;FAPU;0,596;S;R
31248;FAMCIS;0,1443;S;R
31248;FASAT;0,3061;S;R
31252;ENERC;1396,87;S;R
31252;CHOAVL;71,136;S;R
31252;FAT;0,698;S;R
31252;PROT;6,04;S;R
31252;FIBC;7,378;S;R
31252;STARCH;69,79;S;R
31252;SUGAR;1,346;S;R
31252;RIBF;0,030;S;R
31252;THIA;0,0498;S;R
31252;VITC;0;S;R
31252;VITA;0;S;R
31252;VITD;0;S;R
31252;VITE;0,628;S;R
31252;CA;11,66;S;R
31252;FE;3,590;S;R
31252;NA;122,08;S;R
31252;FACIDCTG;0,335;S;R
31252;FAPU;0,114;S;R
31252;FAMCIS;0,1376;S;R
31252;FASAT;0,0691;S;R
31253;ENERC;1434,07;S;R
31253;CHOAVL;73,636;S;R
31253;FAT;0,836;S;R
31253;PROT;5,95;S;R
31253;FIBC;6,278;S;R
31253;STARCH;72,43;S;R
31253;SUGAR;1,204;S;R
31253;RIBF;0,036;S;R
31253;THIA;0,0547;S;R
31253;VITC;0;S;R
31253;VITA;2,13;S;R
31253;VITD;0;S;R
31253;VITE;0,532;S;R
31253;CA;9,86;S;R
31253;FE;3,052;S;R
31253;NA;121,08;S;R
31253;FACIDCTG;0,506;S;R
31253;FAPU;0,230;S;R
31253;FAMCIS;0,1656;S;R
31253;FASAT;0,0886;S;R
31254;ENERC;1654,08;S;S
31254;CHOAVL;55,858;S;R
31254;FAT;14,150;S;R
31254;PROT;5,88;S;R
31254;FIBC;6,298;S;R
31254;STARCH;0;S;R
31254;SUGAR;55,858;S;R
31254;RIBF;0,275;S;R
31254;THIA;0,1222;S;R
31254;VITC;0,29;S;R
31254;VITA;43,60;S;R
31254;VITD;0;S;R
31254;VITE;0,387;S;R
31254;CA;199,32;S;R
31254;FE;2,232;S;R
31254;NA;45,19;S;R
31254;FACIDCTG;11,903;S;R
31254;FAPU;0,396;S;R
31254;FAMCIS;3,7876;S;R
31254;FASAT;7,1769;S;R
31256;ENERC;1139,26;S;S
31256;CHOAVL;46,005;S;R
31256;FAT;3,015;S;R
31256;PROT;10,12;S;R
31256;FIBC;9,198;S;R
31256;STARCH;45,70;S;R
31256;SUGAR;0,307;S;R
31256;RIBF;0,107;S;R
31256;THIA;0,3116;S;R
31256;VITC;0;S;R
31256;VITA;13,16;S;R
31256;VITD;0,110;S;R
31256;VITE;1,411;S;R
31256;CA;31,38;S;R
31256;FE;2,698;S;R
31256;NA;512,47;S;R
31256;FACIDCTG;2,402;S;R
31256;FAPU;1,034;S;R
31256;FAMCIS;0,7930;S;R
31256;FASAT;0,4855;S;R
31457;ENERC;574,51;S;S
31457;CHOAVL;32,690;S;R
31457;FAT;0,200;S;R
31457;PROT;0,18;S;R
31457;FIBC;1,040;S;R
31457;STARCH;0,04;S;R
31457;SUGAR;32,650;S;R
31457;RIBF;0,028;S;R
31457;THIA;0,0200;S;R
31457;VITC;3,00;S;R
31457;VITA;0,30;S;R
31457;VITD;0;S;R
31457;VITE;0,612;S;R
31457;CA;9,82;S;R
31457;FE;0,178;S;R
31457;NA;0,41;S;R
31457;FACIDCTG;0,136;S;R
31457;FAPU;0,108;S;R
31457;FAMCIS;0,0120;S;R
31457;FASAT;0,0102;S;R
31459;ENERC;716,86;S;S
31459;CHOAVL;41,618;S;R
31459;FAT;0,035;S;R
31459;PROT;0,06;S;R
31459;FIBC;0,609;S;R
31459;STARCH;0,02;S;R
31459;SUGAR;41,602;S;R
31459;RIBF;0,005;S;R
31459;THIA;0,0056;S;R
31459;VITC;3,13;S;R
31459;VITA;1,01;S;R
31459;VITD;0;S;R
31459;VITE;0,078;S;R
31459;CA;2,18;S;R
31459;FE;0,055;S;R
31459;NA;0,57;S;R
31459;FACIDCTG;0,019;S;R
31459;FAPU;0,012;S;R
31459;FAMCIS;0,0012;S;R
31459;FASAT;0,0051;S;R
31482;ENERC;1250,26;S;S
31482;CHOAVL;48,564;S;R
31482;FAT;3,747;S;R
31482;PROT;12,26;S;R
31482;FIBC;9,702;S;R
31482;STARCH;48,20;S;R
31482;SUGAR;0,362;S;R
31482;RIBF;0,161;S;R
31482;THIA;0,3434;S;R
31482;VITC;0;S;R
31482;VITA;47,37;S;R
31482;VITD;0,396;S;R
31482;VITE;1,546;S;R
31482;CA;36,59;S;R
31482;FE;3,153;S;R
31482;NA;23,78;S;R
31482;FACIDCTG;2,678;S;R
31482;FAPU;0,965;S;R
31482;FAMCIS;0,8676;S;R
31482;FASAT;0,7282;S;R
31487;ENERC;1472,48;S;S
31487;CHOAVL;52,000;S;S
31487;FAT;1,000;F;E
31487;PROT;32,44;S;S
31487;FIBC;0;F;E
31487;STARCH;0;F;E
31487;SUGAR;52,000;S;S
31487;RIBF;2,180;F;E
31487;THIA;0,3400;F;E
31487;VITC;6,00;F;E
31487;VITA;5,74;S;S
31487;VITD;5;L;P
31487;VITE;0,010;S;S
31487;CA;1360,00;F;E
31487;FE;0,450;F;E
31487;NA;560,00;F;E
31487;FACIDCTG;0,9992;S;S
31487;FAPU;0,0427;S;S
31487;FAMCIS;0,2448;S;S
31487;FASAT;0,6352;S;S
31488;ENERC;1516,00;S;S
31488;CHOAVL;40,000;S;S
31488;FAT;1,000;F;E
31488;PROT;47,00;S;T
31488;FIBC;0;F;E
31488;STARCH;0;F;E
31488;SUGAR;40,000;S;S
31488;RIBF;2,180;F;E
31488;THIA;0,3400;F;E
31488;VITC;6,00;F;E
31488;VITA;5,74;S;S
31488;VITD;5;L;P
31488;VITE;0,010;S;S
31488;CA;1360,00;F;E
31488;FE;0,450;F;E
31488;NA;560,00;F;E
31488;FACIDCTG;0,9992;S;S
31488;FAPU;0,0427;S;S
31488;FAMCIS;0,2448;S;S
31488;FASAT;0,6352;S;S
31495;ENERC;3700,00;S;S
31495;CHOAVL;0;F;E
31495;FAT;100;F;E
31495;PROT;0;F;E
31495;FIBC;0;F;E
31495;STARCH;0;S;I
31495;SUGAR;0;F;E
31495;RIBF;0;F;E
31495;THIA;0;F;E
31495;VITC;0;F;E
31495;VITA;0;F;E
31495;VITD;0;F;E
31495;VITE;17,5;F;E
31495;CA;0;F;E
31495;FE;0;F;E
31495;NA;0;F;E
31495;FACIDCTG;99,9976;S;T
31495;FAPU;66;F;E
31495;FAMCIS;20,2;F;E
31495;FASAT;9,4;F;E
31496;ENERC;1487,78;S;S
31496;CHOAVL;52,900;S;S
31496;FAT;1,000;F;E
31496;PROT;32,44;S;S
31496;FIBC;0;F;E
31496;STARCH;0;F;E
31496;SUGAR;52,900;S;S
31496;RIBF;2,180;F;E
31496;THIA;0,3400;F;E
31496;VITC;6,00;F;E
31496;VITA;5,74;S;S
31496;VITD;5;L;P
31496;VITE;0,010;S;S
31496;CA;1360,00;F;E
31496;FE;0,450;F;E
31496;NA;560,00;F;E
31496;FACIDCTG;0,9992;S;S
31496;FAPU;0,0427;S;S
31496;FAMCIS;0,2448;S;S
31496;FASAT;0,6352;S;S
31497;ENERC;1472,48;S;S
31497;CHOAVL;52,000;S;S
31497;FAT;1,000;F;E
31497;PROT;32,44;S;S
31497;FIBC;0;F;E
31497;STARCH;0;F;E
31497;SUGAR;52,000;S;S
31497;RIBF;2,180;F;E
31497;THIA;0,3400;F;E
31497;VITC;6,00;F;E
31497;VITA;5,74;S;S
31497;VITD;0,010;F;E
31497;VITE;0,010;S;S
31497;CA;1360,00;F;E
31497;FE;0,450;F;E
31497;NA;560,00;F;E
31497;FACIDCTG;0,9992;S;S
31497;FAPU;0,0427;S;S
31497;FAMCIS;0,2448;S;S
31497;FASAT;0,6352;S;S
31498;ENERC;1516,00;S;S
31498;CHOAVL;40,000;S;S
31498;FAT;1,000;F;E
31498;PROT;47,00;S;T
31498;FIBC;0;F;E
31498;STARCH;0;F;E
31498;SUGAR;40,000;S;S
31498;RIBF;2,180;F;E
31498;THIA;0,3400;F;E
31498;VITC;6,00;F;E
31498;VITA;5,74;S;S
31498;VITD;0,010;F;E
31498;VITE;0,010;S;S
31498;CA;1360,00;F;E
31498;FE;0,450;F;E
31498;NA;560,00;F;E
31498;FACIDCTG;0,9992;S;S
31498;FAPU;0,0427;S;S
31498;FAMCIS;0,2448;S;S
31498;FASAT;0,6352;S;S
31504;ENERC;2631,58;S;R
31504;CHOAVL;0,528;S;R
31504;FAT;70,400;S;R
31504;PROT;1,05;S;R
31504;FIBC;0;S;R
31504;STARCH;0;S;R
31504;SUGAR;0,528;S;R
31504;RIBF;0;S;R
31504;THIA;0;S;R
31504;VITC;0;S;R
31504;VITA;1015,21;S;S
31504;VITD;8;L;E
31504;VITE;4,602;S;R
31504;CA;21,48;S;R
31504;FE;0,158;S;R
31504;NA;500;L;E
31504;FACIDCTG;63,048;S;R
31504;FAPU;7,920;S;R
31504;FAMCIS;21,1200;S;R
31504;FASAT;29,0400;S;R
31505;ENERC;2802,37;S;S
31505;CHOAVL;0,500;S;S
31505;FAT;75,000;L;P
31505;PROT;1,11;S;S
31505;FIBC;0;S;U
31505;STARCH;0;S;R
31505;SUGAR;0,500;S;S
31505;RIBF;0;F;E
31505;THIA;0;F;E
31505;VITC;0;F;E
31505;VITA;474,38;S;S
31505;VITD;10;L;E
31505;VITE;5,230;S;S
31505;CA;24,00;F;E
31505;FE;0,180;F;E
31505;NA;470,00;L;P
31505;FACIDCTG;73,3116;S;S
31505;FAPU;7,1947;S;S
31505;FAMCIS;24,5907;S;S
31505;FASAT;37,4385;S;S
31506;ENERC;1617,65;S;R
31506;CHOAVL;2,190;S;R
31506;FAT;40,810;S;R
31506;PROT;4,05;S;R
31506;FIBC;0;S;R
31506;STARCH;0;S;R
31506;SUGAR;2,190;S;R
31506;RIBF;0,095;S;R
31506;THIA;0,0160;S;R
31506;VITC;0,48;S;R
31506;VITA;218,49;S;S
31506;VITD;10;L;E
31506;VITE;3,853;S;R
31506;CA;113,23;S;R
31506;FE;0,060;S;R
31506;NA;500;L;P
31506;FACIDCTG;40,540;S;R
31506;FAPU;6,454;S;R
31506;FAMCIS;15,9571;S;R
31506;FASAT;16,2771;S;R
31508;ENERC;2978,54;S;R
31508;CHOAVL;0,263;S;R
31508;FAT;80,229;S;R
31508;PROT;0,33;S;R
31508;FIBC;0;S;R
31508;STARCH;0;S;R
31508;SUGAR;0,263;S;R
31508;RIBF;0,013;S;R
31508;THIA;0,0017;S;R
31508;VITC;0,03;S;R
31508;VITA;53,04;S;S
31508;VITD;0;L;P
31508;VITE;15,000;S;S
31508;CA;11,03;S;R
31508;FE;0,018;S;R
31508;NA;305,92;S;R
31508;FACIDCTG;80,169;S;R
31508;FAPU;23,393;S;R
31508;FAMCIS;44,0679;S;R
31508;FASAT;10,5269;S;R
31511;ENERC;419,46;S;R
31511;CHOAVL;12,725;S;R
31511;FAT;4,013;S;R
31511;PROT;3,00;S;R
31511;FIBC;0,150;S;R
31511;STARCH;0,00;S;R
31511;SUGAR;12,721;S;R
31511;RIBF;0,147;S;R
31511;THIA;0,0279;S;R
31511;VITC;2,21;S;R
31511;VITA;35,72;S;R
31511;VITD;0,022;S;R
31511;VITE;0,183;S;R
31511;CA;105,18;S;R
31511;FE;0,068;S;R
31511;NA;39,17;S;R
31511;FACIDCTG;3,960;S;R
31511;FAPU;0,101;S;R
31511;FAMCIS;0,9139;S;R
31511;FASAT;2,6777;S;R
31518;ENERC;763,99;S;R
31518;CHOAVL;21,652;S;R
31518;FAT;9,424;S;R
31518;PROT;1,96;S;R
31518;FIBC;0,327;S;R
31518;STARCH;0,13;S;R
31518;SUGAR;21,526;S;R
31518;RIBF;0,131;S;R
31518;THIA;0,0258;S;R
31518;VITC;0,96;S;R
31518;VITA;82,66;S;R
31518;VITD;0,056;S;R
31518;VITE;0,294;S;R
31518;CA;79,36;S;R
31518;FE;0,129;S;R
31518;NA;38,72;S;R
31518;FACIDCTG;9,197;S;R
31518;FAPU;0,236;S;R
31518;FAMCIS;2,1372;S;R
31518;FASAT;6,1999;S;R
31532;ENERC;1396,28;S;S
31532;CHOAVL;70,275;S;S
31532;FAT;0,840;S;CG
31532;PROT;5,87;S;CG
31532;FIBC;8,842;S;CG
31532;STARCH;69,36;S;R
31532;SUGAR;0,913;S;S
31532;RIBF;0,040;S;R
31532;THIA;0,0898;S;CG
31532;VITC;0;S;R
31532;VITA;1,92;S;R
31532;VITD;0;S;R
31532;VITE;0,404;S;R
31532;CA;10,23;S;R
31532;FE;2,4;L;I
31532;NA;4,20;S;CG
31532;FACIDCTG;0,521;S;R
31532;FAPU;0,263;S;R
31532;FAMCIS;0,1287;S;R
31532;FASAT;0,0936;S;S
31534;ENERC;1529,27;S;S
31534;CHOAVL;85,000;S;S
31534;FAT;0,210;L;P
31534;PROT;4,5;L;E
31534;FIBC;0;L;P
31534;STARCH;73,01;S;S
31534;SUGAR;8;L;E
31534;RIBF;0,4;L;E
31534;THIA;0,4;L;E
31534;VITC;0,72;S;R
31534;VITA;0,92;S;R
31534;VITD;0,002;S;R
31534;VITE;0,002;S;R
31534;CA;150;L;E
31534;FE;6,5;L;E
31534;NA;0,5;L;E
31534;FACIDCTG;0,2098;S;T
31534;FAPU;0,007;S;R
31534;FAMCIS;0,0392;S;R
31534;FASAT;0,1334;S;S
31536;ENERC;860,85;S;S
31536;CHOAVL;13,620;S;S
31536;FAT;10,302;S;CG
31536;PROT;14,22;S;CG
31536;FIBC;0,8;L;I
31536;STARCH;13,55;S;R
31536;SUGAR;0,068;S;S
31536;RIBF;0,074;S;R
31536;THIA;0,0868;S;R
31536;VITC;0;S;R
31536;VITA;13,95;S;R
31536;VITD;5,717;S;R
31536;VITE;1,414;S;R
31536;CA;99,56;S;R
31536;FE;0,505;S;R
31536;NA;348,41;S;CG
31536;FACIDCTG;8,727;S;R
31536;FAPU;2,513;S;R
31536;FAMCIS;4,0881;S;R
31536;FASAT;1,7778;S;R
31537;ENERC;1401,07;S;R
31537;CHOAVL;71,350;S;R
31537;FAT;0,700;S;R
31537;PROT;6,06;S;R
31537;FIBC;7,400;S;R
31537;STARCH;70,00;S;R
31537;SUGAR;1,350;S;R
31537;RIBF;0,030;S;R
31537;THIA;0,0500;S;R
31537;VITC;0;S;R
31537;VITA;0;S;R
31537;VITD;0;S;R
31537;VITE;0,630;S;R
31537;CA;11,00;S;R
31537;FE;3,600;S;R
31537;NA;6,00;S;R
31537;FACIDCTG;0,336;S;R
31537;FAPU;0,114;S;R
31537;FAMCIS;0,1380;S;R
31537;FASAT;0,0693;S;R
31538;ENERC;241,50;S;R
31538;CHOAVL;11,790;S;R
31538;FAT;0,107;S;R
31538;PROT;1,01;S;R
31538;FIBC;1,805;S;R
31538;STARCH;1,72;S;R
31538;SUGAR;10,070;S;R
31538;RIBF;0,038;S;R
31538;THIA;0,0285;S;R
31538;VITC;30;L;P
31538;VITA;57,20;S;R
31538;VITD;0;S;R
31538;VITE;0,152;S;R
31538;CA;29,74;S;R
31538;FE;0,415;S;R
31538;NA;1,95;S;R
31538;FACIDCTG;0,114;S;R
31538;FAPU;0,056;S;R
31538;FAMCIS;0,0275;S;R
31538;FASAT;0,0250;S;R
31539;ENERC;220,32;S;R
31539;CHOAVL;9,200;S;R
31539;FAT;0,424;S;R
31539;PROT;0,60;S;R
31539;FIBC;2,800;S;R
31539;STARCH;3,44;S;R
31539;SUGAR;5,760;S;R
31539;RIBF;0,045;S;R
31539;THIA;0,0240;S;R
31539;VITC;30;L;P
31539;VITA;1,87;S;R
31539;VITD;0;S;R
31539;VITE;0,951;S;R
31539;CA;30,48;S;R
31539;FE;0,732;S;R
31539;NA;0,60;S;R
31539;FACIDCTG;0,167;S;R
31539;FAPU;0,116;S;R
31539;FAMCIS;0,0199;S;R
31539;FASAT;0,0236;S;R
31544;ENERC;1431,79;S;S
31544;CHOAVL;73,520;S;S
31544;FAT;0,910;S;CG
31544;PROT;4,98;S;CG
31544;FIBC;7,952;S;CG
31544;STARCH;72,38;S;R
31544;SUGAR;1,141;S;R
31544;RIBF;0,044;S;R
31544;THIA;0,0971;S;R
31544;VITC;0;S;R
31544;VITA;4,27;S;R
31544;VITD;0;S;R
31544;VITE;0,177;S;R
31544;CA;9,29;S;R
31544;FE;1,452;S;R
31544;NA;2,54;S;CG
31544;FACIDCTG;0,671;S;R
31544;FAPU;0,386;S;R
31544;FAMCIS;0,1319;S;R
31544;FASAT;0,1112;S;R
31545;ENERC;318,17;S;R
31545;CHOAVL;16,658;S;R
31545;FAT;0,200;S;R
31545;PROT;0,49;S;R
31545;FIBC;1,586;S;R
31545;STARCH;4,81;S;R
31545;SUGAR;11,845;S;R
31545;RIBF;0,033;S;R
31545;THIA;0,0501;S;R
31545;VITC;11,77;S;R
31545;VITA;25,20;S;R
31545;VITD;0;S;R
31545;VITE;0,551;S;R
31545;CA;11,54;S;R
31545;FE;0,276;S;R
31545;NA;613,13;S;R
31545;FACIDCTG;0,135;S;R
31545;FAPU;0,076;S;R
31545;FAMCIS;0,0225;S;R
31545;FASAT;0,0303;S;R
31550;ENERC;1635,34;S;S
31550;CHOAVL;91,000;S;S
31550;FAT;0,150;S;CG
31550;PROT;4,87;S;CG
31550;FIBC;0;S;U
31550;STARCH;80,00;S;R
31550;SUGAR;12,930;S;S
31550;RIBF;0,327;S;R
31550;THIA;0,0510;S;R
31550;VITC;0,68;S;R
31550;VITA;0,86;S;R
31550;VITD;0,002;S;R
31550;VITE;0,002;S;R
31550;CA;204,02;S;R
31550;FE;0,071;S;R
31550;NA;84,01;S;R
31550;FACIDCTG;0,150;S;R
31550;FAPU;0,006;S;R
31550;FAMCIS;0,0367;S;R
31550;FASAT;0,0953;S;S
31552;ENERC;278,10;S;S
31552;CHOAVL;9,200;S;S
31552;FAT;0,95;F;I
31552;PROT;2,55;F;I
31552;FIBC;5,4;F;E
31552;STARCH;0;F;CG
31552;SUGAR;9,200;S;S
31552;RIBF;0,04;F;E
31552;THIA;0,067;F;E
31552;VITC;228,3;F;E
31552;VITA;31,04;S;S
31552;VITD;0;F;E
31552;VITE;0,730;S;S
31552;CA;18;F;E
31552;FE;0,26;F;E
31552;NA;2;F;E
31552;FACIDCTG;0,7939;S;T
31552;FAPU;0,400;S;S
31552;FAMCIS;0,0870;S;S
31552;FASAT;0,2720;S;S
31553;ENERC;161,80;S;S
31553;CHOAVL;3,100;S;S
31553;FAT;1,500;S;R
31553;PROT;3,00;S;R
31553;FIBC;0;S;R
31553;STARCH;0;S;I
31553;SUGAR;3,100;S;S
31553;RIBF;0,185;S;R
31553;THIA;0,0350;S;R
31553;VITC;1,10;S;R
31553;VITA;17,02;S;R
31553;VITD;0,035;S;R
31553;VITE;0,030;S;R
31553;CA;120,00;S;R
31553;FE;0,050;S;R
31553;NA;41,00;S;R
31553;FACIDCTG;1,530;S;R
31553;FAPU;0,034;S;R
31553;FAMCIS;0,3593;S;R
31553;FASAT;1,0492;S;R
31555;ENERC;353,58;S;S
31555;CHOAVL;14,700;S;S
31555;FAT;1,17;F;E
31555;PROT;1,67;F;E
31555;FIBC;4;F;E
31555;STARCH;1,03;F;CG
31555;SUGAR;13,67;F;E
31555;RIBF;0,053;F;E
31555;THIA;0,067;F;E
31555;VITC;10,2;F;E
31555;VITA;0;S;S
31555;VITD;0;F;E
31555;VITE;0,600;S;S
31555;CA;10;F;E
31555;FE;0,3;F;E
31555;NA;3;F;E
31555;FACIDCTG;0,3054;S;T
31555;FAPU;0,079;S;S
31555;FAMCIS;0,0930;S;S
31555;FASAT;0,1200;S;S
31557;ENERC;188,72;S;S
31557;CHOAVL;7,960;S;S
31557;FAT;0,2;F;E
31557;PROT;2;F;E
31557;FIBC;1,5;F;E
31557;STARCH;2,86;S;CG
31557;SUGAR;5,1;F;E
31557;RIBF;0,09;F;E
31557;THIA;0,09;F;E
31557;VITC;242,5;F;E
31557;VITA;58,72;S;S
31557;VITD;0;F;E
31557;VITE;0,69;F;E
31557;CA;18;F;E
31557;FE;1,2;F;E
31557;NA;7;F;E
31557;FACIDCTG;0,1454;S;T
31557;FAPU;0,109;S;S
31557;FAMCIS;0,0110;S;S
31557;FASAT;0,0190;S;S
31675;ENERC;1498,24;S;R
31675;CHOAVL;75,290;S;R
31675;FAT;1,663;S;R
31675;PROT;7,96;S;R
31675;FIBC;2,686;S;R
31675;STARCH;72,83;S;R
31675;SUGAR;2,465;S;R
31675;RIBF;0,049;S;R
31675;THIA;0,1530;S;R
31675;VITC;0;S;R
31675;VITA;0,34;S;R
31675;VITD;0;S;R
31675;VITE;0,032;S;R
31675;CA;52,16;S;R
31675;FE;1,796;S;R
31675;NA;13,87;S;R
31675;FACIDCTG;1,207;S;R
31675;FAPU;0,695;S;R
31675;FAMCIS;0,2890;S;R
31675;FASAT;0,1700;S;R
31677;ENERC;1328,49;S;R
31677;CHOAVL;70,464;S;R
31677;FAT;2,359;S;R
31677;PROT;2,55;S;R
31677;FIBC;0;S;R
31677;STARCH;70,41;S;R
31677;SUGAR;0,054;S;R
31677;RIBF;0,067;S;R
31677;THIA;0,0208;S;R
31677;VITC;0;S;R
31677;VITA;47,37;S;R
31677;VITD;0,396;S;R
31677;VITE;0,337;S;R
31677;CA;19,56;S;R
31677;FE;0,656;S;R
31677;NA;27,30;S;R
31677;FACIDCTG;1,248;S;R
31677;FAPU;0,211;S;R
31677;FAMCIS;0,6027;S;R
31677;FASAT;0,3786;S;R
31679;ENERC;1471,68;S;R
31679;CHOAVL;71,540;S;R
31679;FAT;1,673;S;R
31679;PROT;8,38;S;R
31679;FIBC;6,400;S;R
31679;STARCH;68,39;S;R
31679;SUGAR;2,866;S;R
31679;RIBF;0,052;S;R
31679;THIA;0,1620;S;R
31679;VITC;0;S;R
31679;VITA;0,36;S;R
31679;VITD;0;S;R
31679;VITE;0,034;S;R
31679;CA;54,86;S;R
31679;FE;1,857;S;R
31679;NA;21,76;S;R
31679;FACIDCTG;1,278;S;R
31679;FAPU;0,736;S;R
31679;FAMCIS;0,3060;S;R
31679;FASAT;0,1800;S;R
31683;ENERC;1699,91;S;R
31683;CHOAVL;99,995;S;R
31683;FAT;0;S;R
31683;PROT;0;S;R
31683;FIBC;0;S;R
31683;STARCH;95,00;S;R
31683;SUGAR;4,995;S;R
31683;RIBF;0,4;L;E
31683;THIA;0,4;L;E
31683;VITC;0;S;R
31683;VITA;0;S;R
31683;VITD;0;S;R
31683;VITE;0;S;R
31683;CA;0,02;S;R
31683;FE;6,5;L;E
31683;NA;0,01;S;R
31683;FACIDCTG;0;S;R
31683;FAPU;0;S;R
31683;FAMCIS;0;S;R
31683;FASAT;0;S;R
31692;ENERC;896,97;S;R
31692;CHOAVL;43,898;S;R
31692;FAT;2,570;S;R
31692;PROT;2,17;S;R
31692;FIBC;2,283;S;R
31692;STARCH;40,93;S;R
31692;SUGAR;2,966;S;R
31692;RIBF;0,007;S;R
31692;THIA;0,0171;S;R
31692;VITC;0;S;R
31692;VITA;0,17;S;R
31692;VITD;0;S;R
31692;VITE;0,339;S;R
31692;CA;13,69;S;R
31692;FE;0,541;S;R
31692;NA;311,92;S;R
31692;FACIDCTG;2,370;S;R
31692;FAPU;0,671;S;R
31692;FAMCIS;1,1982;S;R
31692;FASAT;0,4326;S;R
31888;ENERC;174,60;S;S
31888;CHOAVL;4,900;S;R
31888;FAT;0,100;S;R
31888;PROT;5;L;L
31888;FIBC;0;S;R
31888;STARCH;0;S;R
31888;SUGAR;4,900;S;R
31888;RIBF;0,2;L;E
31888;THIA;0,0340;S;R
31888;VITC;1,23;S;R
31888;VITA;0,79;S;R
31888;VITD;2;I;L
31888;VITE;0,001;S;R
31888;CA;180;I;L
31888;FE;0,040;S;R
31888;NA;44,00;S;R
31888;FACIDCTG;0,099;S;R
31888;FAPU;0,004;S;R
31888;FAMCIS;0,0215;S;R
31888;FASAT;0,0683;S;R
31891;ENERC;264,70;S;R
31891;CHOAVL;4,800;S;R
31891;FAT;3,500;S;R
31891;PROT;3,00;S;R
31891;FIBC;0;S;R
31891;STARCH;0;S;R
31891;SUGAR;4,800;S;R
31891;RIBF;0,184;S;R
31891;THIA;0,0330;S;R
31891;VITC;0,97;S;R
31891;VITA;28,56;S;R
31891;VITD;1,000;S;R
31891;VITE;0,065;S;R
31891;CA;124,00;S;R
31891;FE;0,060;S;R
31891;NA;44,00;S;R
31891;FACIDCTG;3,245;S;R
31891;FAPU;0,075;S;R
31891;FAMCIS;0,7273;S;R
31891;FASAT;2,2276;S;R
31894;ENERC;218,50;S;R
31894;CHOAVL;4,772;S;R
31894;FAT;1,980;S;R
31894;PROT;3,62;S;R
31894;FIBC;0;S;R
31894;STARCH;0;S;R
31894;SUGAR;4,772;S;R
31894;RIBF;0,183;S;R
31894;THIA;0,0342;S;R
31894;VITC;1,06;S;R
31894;VITA;16,63;S;R
31894;VITD;1;I;L
31894;VITE;0,038;S;R
31894;CA;133,39;S;R
31894;FE;0,053;S;R
31894;NA;46,93;S;R
31894;FACIDCTG;1,939;S;R
31894;FAPU;0,044;S;R
31894;FAMCIS;0,4468;S;R
31894;FASAT;1,3304;S;R
31900;ENERC;121,22;S;R
31900;CHOAVL;3,700;S;R
31900;FAT;0,100;S;R
31900;PROT;3,06;S;R
31900;FIBC;0;S;R
31900;STARCH;0;S;R
31900;SUGAR;3,700;S;R
31900;RIBF;0,186;S;R
31900;THIA;0,0340;S;R
31900;VITC;1,23;S;R
31900;VITA;0,27;S;R
31900;VITD;1,000;S;R
